"","prate","mrate"
"96",81.0999984741211,0.409999996423721
"97",100,0.689999997615814
"98",58.4000015258789,0.340000003576279
"99",34.2000007629395,0.209999993443489
"100",100,1.10000002384186
"101",100,0.509999990463257
"102",96,0.5
"103",100,0.230000004172325
"104",100,0.899999976158142
"105",100,0.839999973773956
"106",100,1.07000005245209
"107",76.4000015258789,0.439999997615814
"108",100,0.349999994039536
"109",92.6999969482422,0.319999992847443
"110",56.7000007629395,0.28999999165535
"111",100,1.99000000953674
"112",78.6999969482422,0.129999995231628
"113",74.0999984741211,0.430000007152557
"114",45.5,0.0700000002980232
"115",87.4000015258789,0.330000013113022
"116",100,0.939999997615814
"117",86.4000015258789,0.370000004768372
"118",64.5999984741211,0.370000004768372
"119",93,1
"120",89.5,0.529999971389771
"121",100,1.60000002384186
"122",100,2.40000009536743
"123",100,0.759999990463257
"124",68.5999984741211,0.449999988079071
"125",63.2999992370605,0.280000001192093
"126",100,0.699999988079071
"127",89.5999984741211,0.379999995231628
"128",88.8000030517578,0.400000005960464
"129",58.5999984741211,0.180000007152557
"130",100,1.07000005245209
"131",100,0.200000002980232
"132",100,0.620000004768372
"133",56.2000007629395,0.180000007152557
"134",100,0.850000023841858
"135",61.7999992370605,0.449999988079071
"136",75.6999969482422,0.300000011920929
"137",100,0.389999985694885
"138",100,0.469999998807907
"139",100,0.109999999403954
"140",100,0.829999983310699
"141",61.2000007629395,0.740000009536743
"142",100,1.14999997615814
"143",100,0.600000023841858
"144",100,0.180000007152557
"145",68,0.25
"146",79.8000030517578,0.360000014305115
"147",59.4000015258789,0.300000011920929
"148",100,1.4099999666214
"149",61.5999984741211,0.200000002980232
"150",81,0.779999971389771
"151",33.5,0.46000000834465
"152",65.0999984741211,0.109999999403954
"153",100,1.08000004291534
"154",83.6999969482422,0.310000002384186
"155",89.8000030517578,0.170000001788139
"156",100,0.379999995231628
"157",75.8000030517578,0.259999990463257
"158",66.5999984741211,0.150000005960464
"159",85.0999984741211,0.100000001490116
"160",100,0.529999971389771
"161",100,0.819999992847443
"162",90.5,0.439999997615814
"163",100,0.990000009536743
"164",67.5999984741211,0.769999980926514
"165",100,4.05999994277954
"166",75,0.200000002980232
"167",100,0.740000009536743
"168",89.9000015258789,0.389999985694885
"169",100,0.430000007152557
"170",100,0.129999995231628
"171",100,0.209999993443489
"172",66.9000015258789,0.680000007152557
"173",89.3000030517578,0.529999971389771
"174",100,1.89999997615814
"175",81.5,0.839999973773956
"176",80.9000015258789,0.419999986886978
"177",87.5999984741211,0.629999995231628
"178",77,0.550000011920929
"179",99.5,0.959999978542328
"180",97.6999969482422,0.519999980926514
"181",100,4.30999994277954
"182",100,1.26999998092651
"183",58.7999992370605,0.319999992847443
"184",100,0.560000002384186
"185",100,0.28999999165535
"186",93.0999984741211,0.569999992847443
"187",100,1.26999998092651
"188",100,0.349999994039536
"189",100,0.379999995231628
"190",100,0.660000026226044
"191",56.4000015258789,0.200000002980232
"192",87.3000030517578,0.280000001192093
"193",100,0.670000016689301
"194",22.1000003814697,0.109999999403954
"195",48.5999984741211,0.189999997615814
"196",100,0.5
"197",65.0999984741211,0.629999995231628
"198",100,0.469999998807907
"199",83.4000015258789,0.439999997615814
"200",100,0.779999971389771
"201",100,0.469999998807907
"202",55.7000007629395,0.200000002980232
"203",100,0.430000007152557
"204",100,1.79999995231628
"205",100,1.24000000953674
"206",100,3.16000008583069
"207",55.0999984741211,0.209999993443489
"208",100,1.25
"209",71.4000015258789,0.620000004768372
"210",78.3000030517578,0.5
"211",100,0.509999990463257
"212",100,0.769999980926514
"213",100,0.400000005960464
"214",99.0999984741211,0.280000001192093
"215",100,1.01999998092651
"216",78.5,0.340000003576279
"217",64.9000015258789,0.469999998807907
"218",77.5,0.600000023841858
"219",58.5999984741211,0.370000004768372
"220",100,0.189999997615814
"221",80,0.200000002980232
"222",100,0.469999998807907
"223",100,0.689999997615814
"224",100,1.23000001907349
"225",42.0999984741211,0.189999997615814
"226",100,2.89000010490417
"227",73.4000015258789,0.400000005960464
"228",77.5,0.100000001490116
"229",100,0.550000011920929
"230",59.0999984741211,0.419999986886978
"231",75.3000030517578,0.469999998807907
"232",92.1999969482422,0.620000004768372
"233",82.5999984741211,0.639999985694885
"234",89.8000030517578,0.230000004172325
"235",95.3000030517578,0.409999996423721
"236",47.2999992370605,0.419999986886978
"237",78.5999984741211,0.200000002980232
"238",75.5,0.239999994635582
"239",100,0.819999992847443
"240",90.6999969482422,0.400000005960464
"241",97.1999969482422,0.239999994635582
"242",60.5999984741211,0.189999997615814
"243",87.0999984741211,0.230000004172325
"244",100,0.959999978542328
"245",79,0.159999996423721
"246",100,1.70000004768372
"247",100,0.699999988079071
"248",100,0.670000016689301
"249",48.5999984741211,0.469999998807907
"250",100,1.3400000333786
"251",100,1.01999998092651
"252",92.6999969482422,0.219999998807907
"253",100,2.59999990463257
"254",100,0.170000001788139
"255",100,1.32000005245209
"256",68.6999969482422,0.0700000002980232
"257",100,1.33000004291534
"258",100,1.44000005722046
"259",100,1.23000001907349
"260",100,2.33999991416931
"261",100,2.61999988555908
"262",100,0.389999985694885
"263",100,1.42999994754791
"264",100,0.0500000007450581
"265",100,4.6399998664856
"266",100,0.259999990463257
"267",100,2.50999999046326
"268",100,0.639999985694885
"269",100,0.879999995231628
"270",100,1.29999995231628
"271",100,0.589999973773956
"272",94.5,0.28999999165535
"273",100,0.519999980926514
"274",100,0.170000001788139
"275",100,0.469999998807907
"276",78,0.560000002384186
"277",88.5,0.430000007152557
"278",100,0.150000005960464
"279",99.9000015258789,0.360000014305115
"280",100,0.370000004768372
"281",100,0.200000002980232
"282",75.6999969482422,0.219999998807907
"283",100,1.6599999666214
"284",66.5999984741211,0.370000004768372
"285",75.9000015258789,0.419999986886978
"286",93.8000030517578,0.200000002980232
"287",86.5999984741211,0.109999999403954
"288",100,1.07000005245209
"289",100,0.370000004768372
"290",100,0.730000019073486
"291",64.9000015258789,0.419999986886978
"292",100,2.52999997138977
"293",100,0.300000011920929
"294",100,0.389999985694885
"295",75.3000030517578,0.430000007152557
"296",96.8000030517578,0.180000007152557
"297",100,0.28999999165535
"298",49.5999984741211,1.45000004768372
"299",42.4000015258789,0.639999985694885
"300",100,0.25
"301",100,0.629999995231628
"302",100,0.319999992847443
"303",83.6999969482422,0.150000005960464
"304",83.5,0.670000016689301
"305",85.0999984741211,0.230000004172325
"306",80.5999984741211,0.419999986886978
"307",100,0.0299999993294477
"308",100,0.870000004768372
"309",77.4000015258789,0.219999998807907
"310",82.5,3.99000000953674
"311",100,1.11000001430511
"312",100,0.0900000035762787
"313",48.7999992370605,0.230000004172325
"314",100,0.0799999982118607
"315",73.5,0.310000002384186
"316",100,0.680000007152557
"317",82,0.409999996423721
"318",100,0.800000011920929
"319",77.1999969482422,0.740000009536743
"320",100,1.41999995708466
"321",90.6999969482422,0.360000014305115
"322",100,0.889999985694885
"323",83.5999984741211,0.209999993443489
"324",100,1.0900000333786
"325",46.9000015258789,0.25
"326",91.1999969482422,0.670000016689301
"327",76.5,0.469999998807907
"328",72.3000030517578,0.46000000834465
"329",96.5,0.720000028610229
"330",82.1999969482422,0.270000010728836
"331",100,0.439999997615814
"332",100,1.58000004291534
"333",100,0.330000013113022
"334",100,0.920000016689301
"335",100,0.709999978542328
"336",100,0.550000011920929
"337",100,2.1800000667572
"338",100,0.370000004768372
"339",89.4000015258789,1.39999997615814
"340",100,1.48000001907349
"341",96,2
"342",100,0.819999992847443
"343",100,3.80999994277954
"344",100,0.419999986886978
"345",100,0.529999971389771
"346",100,1.07000005245209
"347",100,0.970000028610229
"348",97.4000015258789,0.5
"349",100,0.490000009536743
"350",93.6999969482422,0.360000014305115
"351",74,0.239999994635582
"352",91.5999984741211,0.75
"353",100,0.25
"354",98.5999984741211,0.370000004768372
"355",77.9000015258789,0.370000004768372
"356",92.3000030517578,0.730000019073486
"357",100,0.409999996423721
"358",100,2
"359",100,0.389999985694885
"360",91.6999969482422,0.109999999403954
"361",99.8000030517578,1.53999996185303
"362",98.6999969482422,1.23000001907349
"363",100,1.46000003814697
"364",59.7999992370605,0.259999990463257
"365",100,0.889999985694885
"366",21,0.170000001788139
"367",100,0.219999998807907
"368",100,0.119999997317791
"369",78,0.170000001788139
"370",72,0.219999998807907
"371",100,0.239999994635582
"372",90.8000030517578,1.26999998092651
"373",100,1.02999997138977
"374",100,3.45000004768372
"375",100,1.99000000953674
"376",73.6999969482422,0.349999994039536
"377",100,1.67999994754791
"378",100,0.140000000596046
"379",100,0.330000013113022
"380",100,0.100000001490116
"381",76.3000030517578,0.300000011920929
"382",54.0999984741211,0.219999998807907
"383",76.5,0.25
"384",95.1999969482422,0.519999980926514
"385",92,0.0599999986588955
"386",100,0.509999990463257
"387",100,0.870000004768372
"388",74.4000015258789,0.180000007152557
"389",48.9000015258789,0.00999999977648258
"390",100,1.70000004768372
"391",100,1.87000000476837
"392",100,0.529999971389771
"393",32.5,0.230000004172325
"394",59.2000007629395,0.200000002980232
"395",100,0.509999990463257
"396",100,2.45000004768372
"397",74.5,1.64999997615814
"398",100,0.330000013113022
"399",87.8000030517578,0.46000000834465
"400",73.6999969482422,0.660000026226044
"401",87.0999984741211,0.560000002384186
"402",75.1999969482422,0.300000011920929
"403",99,0.620000004768372
"404",100,0.389999985694885
"405",89.8000030517578,0.430000007152557
"406",81,0.360000014305115
"407",63.7000007629395,0.400000005960464
"408",100,1.14999997615814
"409",100,0.280000001192093
"410",100,1.10000002384186
"411",100,0.100000001490116
"412",100,0.209999993443489
"413",100,1.4099999666214
"414",100,0.980000019073486
"415",100,0.430000007152557
"416",95.9000015258789,0.720000028610229
"417",100,0.529999971389771
"418",80.6999969482422,0.689999997615814
"419",96.3000030517578,0.219999998807907
"420",95.6999969482422,1.75999999046326
"421",100,1.25999999046326
"422",83.9000015258789,0.340000003576279
"423",100,0.280000001192093
"424",61.2000007629395,0.389999985694885
"425",100,0.209999993443489
"426",98.0999984741211,1.35000002384186
"427",75.3000030517578,0.620000004768372
"428",100,4.3600001335144
"429",99.0999984741211,0.479999989271164
"430",38.7000007629395,0.519999980926514
"431",84.5,0.810000002384186
"432",74,0.219999998807907
"433",100,0.0399999991059303
"434",100,0.0299999993294477
"435",96.0999984741211,0.670000016689301
"436",100,2.10999989509583
"437",92.3000030517578,0.439999997615814
"438",100,1
"439",94.4000015258789,0.689999997615814
"440",39.4000015258789,0.270000010728836
"441",96.1999969482422,0.319999992847443
"442",100,0.189999997615814
"443",73.9000015258789,0.600000023841858
"444",89,0.46000000834465
"445",100,0.469999998807907
"446",99.9000015258789,0.829999983310699
"447",59.0999984741211,1.12000000476837
"448",68.5,0.449999988079071
"449",89.9000015258789,0.469999998807907
"450",88,0.180000007152557
"451",92.9000015258789,0.769999980926514
"452",100,0.790000021457672
"453",100,0.119999997317791
"454",85.0999984741211,0.419999986886978
"455",100,1.87000000476837
"456",100,0.409999996423721
"457",100,0.730000019073486
"458",59,0.870000004768372
"459",97.8000030517578,0.579999983310699
"460",78.8000030517578,0.819999992847443
"461",65.5,0.409999996423721
"462",92.9000015258789,0.829999983310699
"463",85.5999984741211,0.159999996423721
"464",66.5999984741211,0.490000009536743
"465",83.6999969482422,0.300000011920929
"466",87.4000015258789,0.449999988079071
"467",100,0.0599999986588955
"468",100,0.970000028610229
"469",85.5,0.670000016689301
"470",39.5999984741211,0.259999990463257
"471",66.5999984741211,0.689999997615814
"472",64.5999984741211,0.150000005960464
"473",98.9000015258789,0.479999989271164
"474",100,1.53999996185303
"475",100,0.400000005960464
"476",92.5,0.230000004172325
"477",95.5999984741211,0.569999992847443
"478",100,0.810000002384186
"479",97.6999969482422,0.629999995231628
"480",88.0999984741211,2
"481",100,0.159999996423721
"482",100,1.21000003814697
"483",74.5999984741211,0.389999985694885
"484",76.5,0.800000011920929
"485",99,1.48000001907349
"486",100,0.579999983310699
"487",72.8000030517578,0.519999980926514
"488",93,0.490000009536743
"489",100,0.930000007152557
"490",100,0.430000007152557
"491",100,0.550000011920929
"492",85.6999969482422,0.140000000596046
"493",100,0.5
"494",100,0.910000026226044
"495",73.1999969482422,0.899999976158142
"496",97.8000030517578,0.479999989271164
"497",87.6999969482422,0.730000019073486
"498",43.0999984741211,0.419999986886978
"499",100,0.409999996423721
"500",81.0999984741211,2.21000003814697
"501",85.5,0.439999997615814
"502",72.9000015258789,0.219999998807907
"503",91,0.119999997317791
"504",100,0.159999996423721
"505",94,1
"506",100,1.76999998092651
"507",77.3000030517578,0.75
"508",78.5,0.610000014305115
"509",56.2999992370605,0.310000002384186
"510",89.6999969482422,0.680000007152557
"511",92.1999969482422,0.310000002384186
"512",100,0.389999985694885
"513",100,0.46000000834465
"514",70.6999969482422,0.569999992847443
"515",100,0.0399999991059303
"516",65,0.550000011920929
"517",75.6999969482422,0.330000013113022
"518",100,0.0299999993294477
"519",71.6999969482422,0.959999978542328
"520",91.5999984741211,2.08999991416931
"521",100,0.340000003576279
"522",57.7999992370605,0.0399999991059303
"523",84.1999969482422,0.219999998807907
"524",94.1999969482422,1.02999997138977
"525",95,0.660000026226044
"526",100,2.78999996185303
"527",19.2999992370605,0.540000021457672
"528",86.0999984741211,0.600000023841858
"529",82,0.170000001788139
"530",68.8000030517578,0.569999992847443
"531",83.1999969482422,0.170000001788139
"532",85.1999969482422,0.879999995231628
"533",100,0.829999983310699
"534",100,0.439999997615814
"535",77.1999969482422,0.569999992847443
"536",77.3000030517578,0.920000016689301
"537",100,1.37000000476837
"538",95,0.75
"539",99.5999984741211,0.400000005960464
"540",74.6999969482422,0.779999971389771
"541",75.9000015258789,0.970000028610229
"542",81.3000030517578,0.379999995231628
"543",91.4000015258789,1.12000000476837
"544",100,0.0399999991059303
"545",70.5999984741211,0.170000001788139
"546",100,0.389999985694885
"547",80.9000015258789,0.150000005960464
"548",88.8000030517578,0.649999976158142
"549",100,0.790000021457672
"550",100,0.0599999986588955
"551",100,1.69000005722046
"552",47.7000007629395,0.319999992847443
"553",100,1.64999997615814
"554",60.0999984741211,0.0900000035762787
"555",67.3000030517578,0.689999997615814
"556",100,0.0299999993294477
"557",100,0.360000014305115
"558",82.5,0.230000004172325
"559",100,3.39000010490417
"560",87.1999969482422,0.439999997615814
"561",80.0999984741211,0.419999986886978
"562",95,0.370000004768372
"563",100,0.670000016689301
"564",100,0.839999973773956
"565",91.5999984741211,0.479999989271164
"566",85.8000030517578,0.189999997615814
"567",97.8000030517578,0.639999985694885
"568",93.4000015258789,0.280000001192093
"569",75.3000030517578,0.439999997615814
"570",79.6999969482422,3.04999995231628
"571",100,2.78999996185303
"572",100,0.300000011920929
"573",82.0999984741211,0.360000014305115
"574",86.6999969482422,0.689999997615814
"575",84.3000030517578,1.12000000476837
"576",73.5,0.589999973773956
"577",82.8000030517578,0.100000001490116
"578",100,2.44000005722046
"579",80.5,0.560000002384186
"580",65.0999984741211,0.170000001788139
"581",95.6999969482422,0.0799999982118607
"582",99.1999969482422,0.0199999995529652
"583",100,0.870000004768372
"584",88.3000030517578,0.529999971389771
"585",100,2.49000000953674
"586",100,2.51999998092651
"587",100,0.46000000834465
"588",92.5999984741211,1.89999997615814
"589",57.5999984741211,0.370000004768372
"590",77.3000030517578,0.319999992847443
"591",78,0.330000013113022
"592",94.4000015258789,0.819999992847443
"593",100,0.779999971389771
"594",69.1999969482422,0.370000004768372
"595",100,1.89999997615814
"596",94.8000030517578,0.0799999982118607
"597",100,0.439999997615814
"598",100,0.100000001490116
"599",79.6999969482422,0.129999995231628
"600",83.5999984741211,0.569999992847443
"601",100,0.439999997615814
"602",100,1.25999999046326
"603",100,0.959999978542328
"604",93.9000015258789,1.5900000333786
"605",100,0.360000014305115
"606",80.9000015258789,0.899999976158142
"607",81.8000030517578,0.119999997317791
"608",100,1.04999995231628
"609",88.0999984741211,0.689999997615814
"610",100,0.759999990463257
"611",75.1999969482422,0.400000005960464
"612",82.5,1
"613",99.8000030517578,2.52999997138977
"614",98.8000030517578,0.409999996423721
"615",48.9000015258789,0.119999997317791
"616",89.4000015258789,0.759999990463257
"617",100,0.300000011920929
"618",100,0.709999978542328
"619",100,0.219999998807907
"620",67.0999984741211,0.200000002980232
"621",81.8000030517578,0.310000002384186
"622",75.4000015258789,0.800000011920929
"623",59.5999984741211,0.159999996423721
"624",100,0.439999997615814
"625",86.0999984741211,0.970000028610229
"626",54.2000007629395,0.430000007152557
"627",56.2999992370605,0.430000007152557
"628",94.8000030517578,0.270000010728836
"629",94,0.779999971389771
"630",96.3000030517578,0.259999990463257
"631",73.5999984741211,0.479999989271164
"632",29,0.25
"633",100,1.3400000333786
"634",95.6999969482422,0.759999990463257
"635",73.5,0.0900000035762787
"636",96.5,1.45000004768372
"637",94.5999984741211,0.540000021457672
"638",85.5999984741211,2.9300000667572
"639",100,1.25999999046326
"640",69.4000015258789,0.419999986886978
"641",97,0.769999980926514
"642",93.5,0.699999988079071
"643",88.1999969482422,0.490000009536743
"644",100,0.140000000596046
"645",63,0.490000009536743
"646",54.9000015258789,0.0199999995529652
"647",100,0.449999988079071
"648",89.8000030517578,1.00999999046326
"649",100,1.1599999666214
"650",73.8000030517578,0.209999993443489
"651",93.8000030517578,0.740000009536743
"652",100,1.11000001430511
"653",72,0.300000011920929
"654",92,0.720000028610229
"655",100,0.129999995231628
"656",100,0.25
"657",100,2.17000007629395
"658",75.3000030517578,0.449999988079071
"659",76.4000015258789,0.100000001490116
"660",79.6999969482422,0.109999999403954
"661",85.0999984741211,0.660000026226044
"662",92.0999984741211,0.509999990463257
"663",100,1.08000004291534
"664",99.5999984741211,0.560000002384186
"665",57.7999992370605,0.349999994039536
"666",100,3.67000007629395
"667",100,0.370000004768372
"668",100,0.970000028610229
"669",56.2000007629395,0.140000000596046
"670",98.5999984741211,0.100000001490116
"671",100,1.85000002384186
"672",100,0.180000007152557
"673",100,0.670000016689301
"674",100,0.670000016689301
"675",100,1.87000000476837
"676",85.6999969482422,0.189999997615814
"677",93.5,0.939999997615814
"678",100,0.200000002980232
"679",100,2.27999997138977
"680",79.8000030517578,0.389999985694885
"681",100,0.670000016689301
"682",57.5999984741211,0.0700000002980232
"683",86.9000015258789,0.509999990463257
"684",86,0.170000001788139
"685",100,0.959999978542328
"686",97.6999969482422,0.00999999977648258
"687",96.8000030517578,0.370000004768372
"688",99.0999984741211,3.73000001907349
"689",52.2999992370605,0.469999998807907
"690",63,0.109999999403954
"691",74.3000030517578,0.360000014305115
"692",90.8000030517578,0.529999971389771
"693",87.4000015258789,1.62000000476837
"694",62.7000007629395,0.620000004768372
"695",50.2000007629395,0.769999980926514
"696",58.2000007629395,0.200000002980232
"697",100,1.44000005722046
"698",49.5999984741211,0.0299999993294477
"699",73.5,0.589999973773956
"700",100,1.02999997138977
"701",100,0.209999993443489
"702",100,4.36999988555908
"703",100,0.709999978542328
"704",100,0.600000023841858
"705",100,0.0299999993294477
"706",85.6999969482422,0.920000016689301
"707",100,0.319999992847443
"708",95.0999984741211,0.200000002980232
"709",67.3000030517578,0.509999990463257
"710",100,0.330000013113022
"711",100,2.10999989509583
"712",100,3.51999998092651
"713",75.9000015258789,0.109999999403954
"714",100,0.280000001192093
"715",70.9000015258789,0.230000004172325
"716",100,0.649999976158142
"717",100,4
"718",100,0.270000010728836
"719",100,0.860000014305115
"720",100,0.379999995231628
"721",57.7000007629395,0.330000013113022
"722",86.3000030517578,0.579999983310699
"723",88.8000030517578,0.540000021457672
"724",64.4000015258789,0.419999986886978
"725",86.3000030517578,0.330000013113022
"726",70,0.109999999403954
"727",94.1999969482422,0.850000023841858
"728",100,0.469999998807907
"729",100,1.67999994754791
"730",74.3000030517578,0.0900000035762787
"731",85.8000030517578,3.5
"732",79.3000030517578,0.239999994635582
"733",66.1999969482422,0.699999988079071
"734",41.5,0.159999996423721
"735",100,0.490000009536743
"736",67.3000030517578,0.740000009536743
"737",57,0.560000002384186
"738",57,0.560000002384186
"739",85.8000030517578,0.759999990463257
"740",51,0.569999992847443
"741",95.6999969482422,0.340000003576279
"742",86.8000030517578,0.639999985694885
"743",98.0999984741211,0.829999983310699
"744",100,0.349999994039536
"745",100,0.400000005960464
"746",30.5,0.25
"747",75.0999984741211,0.879999995231628
"748",100,0.550000011920929
"749",95,0.75
"750",89.8000030517578,0.490000009536743
"751",93.9000015258789,0.529999971389771
"752",61.0999984741211,0.349999994039536
"753",100,0.610000014305115
"754",85.3000030517578,0.419999986886978
"755",95.6999969482422,0.610000014305115
"756",100,0.810000002384186
"757",100,0.360000014305115
"758",93.6999969482422,0.509999990463257
"759",82.1999969482422,0.720000028610229
"760",90.5,0.370000004768372
"761",100,0.239999994635582
"762",100,3.21000003814697
"763",75.0999984741211,0.689999997615814
"764",96.0999984741211,0.930000007152557
"765",63,0.439999997615814
"766",44.7000007629395,0.159999996423721
"767",83.5,0.680000007152557
"768",100,0.119999997317791
"769",100,0.310000002384186
"770",58.2999992370605,0.310000002384186
"771",75.4000015258789,0.0599999986588955
"772",100,0.439999997615814
"773",90.1999969482422,0.620000004768372
"774",96.0999984741211,0.660000026226044
"775",25.1000003814697,0.629999995231628
"776",80.4000015258789,0.600000023841858
"777",100,0.0900000035762787
"778",95.3000030517578,0.349999994039536
"779",100,1.11000001430511
"780",100,4.38000011444092
"781",60.4000015258789,0.409999996423721
"782",84.6999969482422,0.370000004768372
"783",78.1999969482422,1.20000004768372
"784",100,0.189999997615814
"785",100,0.140000000596046
"786",100,0.189999997615814
"787",100,0.810000002384186
"788",100,1.6599999666214
"789",84.5,0.360000014305115
"790",60.7999992370605,0.379999995231628
"791",82.0999984741211,0.519999980926514
"792",98.8000030517578,0.5
"793",84.5999984741211,0.439999997615814
"794",100,3.07999992370605
"795",100,0.379999995231628
"796",79.3000030517578,0.360000014305115
"797",88.1999969482422,0.550000011920929
"798",89.9000015258789,0.280000001192093
"799",89.5999984741211,0.340000003576279
"800",100,1.77999997138977
"801",73,0.889999985694885
"802",100,1.08000004291534
"803",100,1.24000000953674
"804",98.3000030517578,0.340000003576279
"805",100,0.829999983310699
"806",100,0.180000007152557
"807",100,0.829999983310699
"808",90.8000030517578,0.5
"809",72.5,0.899999976158142
"810",71.5,0.379999995231628
"811",100,0.879999995231628
"812",90.4000015258789,0.340000003576279
"813",79.1999969482422,0.349999994039536
"814",95.6999969482422,0.600000023841858
"815",93.3000030517578,0.720000028610229
"816",80.1999969482422,0.170000001788139
"817",96.5999984741211,0.46000000834465
"818",73.9000015258789,0.180000007152557
"819",96,0.189999997615814
"820",64.4000015258789,0.129999995231628
"821",69.5999984741211,0.159999996423721
"822",69.9000015258789,0.449999988079071
"823",80,0.400000005960464
"824",87.3000030517578,0.550000011920929
"825",100,0.709999978542328
"826",58,0.0700000002980232
"827",100,0.740000009536743
"828",74.8000030517578,0.389999985694885
"829",100,0.389999985694885
"830",82.9000015258789,0.740000009536743
"831",100,0.300000011920929
"832",100,0.150000005960464
"833",100,1.01999998092651
"834",100,2
"835",81.5,0.439999997615814
"836",65.5999984741211,1
"837",100,2.25999999046326
"838",46.9000015258789,0.949999988079071
"839",79.1999969482422,0.409999996423721
"840",100,0.769999980926514
"841",53.2999992370605,0.970000028610229
"842",77.3000030517578,0.150000005960464
"843",77.9000015258789,0.629999995231628
"844",61.7999992370605,0.0900000035762787
"845",84.0999984741211,0.209999993443489
"846",100,0.389999985694885
"847",100,0.419999986886978
"848",89.9000015258789,0.360000014305115
"849",100,0.239999994635582
"850",100,3.05999994277954
"851",100,0.150000005960464
"852",79,0.709999978542328
"853",100,0.230000004172325
"854",89.1999969482422,0.910000026226044
"855",100,0.490000009536743
"856",100,0.330000013113022
"857",100,0.129999995231628
"858",100,0.259999990463257
"859",50.9000015258789,1.91999995708466
"860",74.0999984741211,0.330000013113022
"861",100,2.1800000667572
"862",100,1.94000005722046
"863",80.6999969482422,0.540000021457672
"864",91.1999969482422,0.439999997615814
"865",71.9000015258789,0.419999986886978
"866",91.8000030517578,0.300000011920929
"867",100,3.74000000953674
"868",20.1000003814697,0.200000002980232
"869",100,2
"870",78.6999969482422,0.479999989271164
"871",92.3000030517578,0.330000013113022
"872",86,4.63000011444092
"873",100,0.709999978542328
"874",100,0.660000026226044
"875",90.0999984741211,0.109999999403954
"876",91.5,0.819999992847443
"877",100,0.389999985694885
"878",72.5,0.860000014305115
"879",82.8000030517578,0.569999992847443
"880",48.9000015258789,0.990000009536743
"881",100,3.40000009536743
"882",100,0.189999997615814
"883",100,1.37000000476837
"884",86.1999969482422,0.409999996423721
"885",75.6999969482422,0.209999993443489
"886",100,0.300000011920929
"887",100,0.910000026226044
"888",100,0.529999971389771
"889",100,0.319999992847443
"890",65.3000030517578,0.389999985694885
"891",100,1.55999994277954
"892",85.5,0.300000011920929
